LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1766787845.548034,119948.000,17493,2,PI,1,100,152970
1766787845.588034,119988.000,17509,3,PI,1,100,152400
1766787845.628034,120028.000,17509,3,PI,1,100,150057
1766787845.668034,120068.000,17509,3,PI,1,100,149479
1766787845.708034,120108.000,17525,2,PI,1,100,150125
1766787845.748034,120148.000,17525,2,PI,1,100,151041
1766787845.788034,120188.000,17543,3,PI,1,100,151597
1766787845.828034,120228.000,17543,3,PI,1,100,152004
1766787845.868034,120268.000,17543,3,PI,1,100,152293
1766787845.908034,120308.000,17562,2,PI,1,100,152431
1766787845.948034,120348.000,17562,2,PI,1,100,152464
1766787845.988034,120388.000,17578,3,PI,1,100,152551
1766787846.028034,120428.000,17578,3,PI,1,100,152596
1766787846.068034,120468.000,17578,3,PI,1,100,152650
1766787846.108034,120508.000,17595,2,PI,1,100,152686
1766787846.148034,120548.000,17595,2,PI,1,100,152726
1766787846.188034,120588.000,17610,3,PI,1,100,152740
1766787846.228034,120628.000,17610,3,PI,1,100,152667
1766787846.268034,120668.000,17610,3,PI,1,100,152651
1766787846.308034,120708.000,17627,2,PI,1,100,152636
1766787846.348034,120748.000,17627,2,PI,1,100,152607
1766787846.388034,120788.000,17644,3,PI,1,100,152612
1766787846.428034,120828.000,17644,3,PI,1,100,152610
1766787846.468034,120868.000,17644,3,PI,1,100,152519
1766787846.508034,120908.000,17661,3,PI,1,100,152466
1766787846.548034,120948.000,17661,3,PI,1,100,152439
1766787846.588034,120988.000,17661,3,PI,1,100,152443
1766787846.628034,121028.000,17675,2,PI,1,100,152479
1766787846.668034,121068.000,17675,2,PI,1,100,152476
1766787846.708034,121108.000,17693,3,PI,1,100,152372
1766787846.748034,121148.000,17693,3,PI,1,100,152277
1766787846.788034,121188.000,17693,3,PI,1,100,152339
1766787846.828034,121228.000,17713,2,PI,1,100,152669
1766787846.868034,121268.000,17713,2,PI,1,100,153353
1766787846.908034,121308.000,17730,3,PI,1,100,152649
1766787846.948034,121348.000,17730,3,PI,1,100,149927
1766787846.988034,121388.000,17730,3,PI,1,100,149371
1766787847.027534,121427.500,17745,2,PI,1,100,150016
1766787847.067034,121467.000,17745,2,PI,1,100,150995
1766787847.107034,121507.000,17764,3,PI,1,100,151694
1766787847.147034,121547.000,17764,3,PI,1,100,152144
1766787847.187034,121587.000,17764,3,PI,1,100,152287
1766787847.227034,121627.000,17780,2,PI,1,100,152405
1766787847.267034,121667.000,17780,2,PI,1,100,152474
1766787847.307368,121707.333,17797,3,PI,1,100,152338
1766787847.347701,121747.667,17797,3,PI,1,100,152199
1766787847.388034,121788.000,17797,3,PI,1,100,152204
1766787847.434534,121834.500,17812,2,PI,1,100,152236
1766787847.481034,121881.000,17812,2,PI,1,100,152276
1766787847.521034,121921.000,17831,3,PI,1,100,152278
1766787847.561034,121961.000,17831,3,PI,1,100,152250
1766787847.601034,122001.000,17831,3,PI,1,100,152403
1766787847.641034,122041.000,17847,2,PI,1,100,152834
1766787847.681034,122081.000,17847,2,PI,1,100,152946
1766787847.721034,122121.000,17865,3,PI,1,100,151715
1766787847.761034,122161.000,17865,3,PI,1,100,149524
1766787847.801034,122201.000,17865,3,PI,1,100,149180
1766787847.841034,122241.000,17879,2,PI,1,100,149413
1766787847.881034,122281.000,17879,2,PI,1,100,149509
1766787847.921034,122321.000,17896,3,PI,1,100,149679
1766787847.961034,122361.000,17896,3,PI,1,100,149841
1766787848.001034,122401.000,17896,3,PI,1,100,149927
1766787848.041034,122441.000,17913,2,PI,1,100,149968
1766787848.081034,122481.000,17913,2,PI,1,100,150028
1766787848.121034,122521.000,17930,3,PI,1,100,149975
1766787848.161034,122561.000,17930,3,PI,1,100,149931
1766787848.201034,122601.000,17930,3,PI,1,100,150035
1766787848.241034,122641.000,17947,2,PI,1,100,150435
1766787848.281034,122681.000,17947,2,PI,1,100,151237
1766787848.321034,122721.000,17964,3,PI,1,100,152508
1766787848.361034,122761.000,17964,3,PI,1,100,153256
1766787848.401034,122801.000,17964,3,PI,1,100,153251
1766787848.441034,122841.000,17980,2,PI,1,100,153248
1766787848.481034,122881.000,17980,2,PI,1,100,153048
1766787848.521034,122921.000,17997,3,PI,1,100,152510
1766787848.561034,122961.000,17997,3,PI,1,100,151896
1766787848.601034,123001.000,17997,3,PI,1,100,151892
1766787848.641034,123041.000,18018,4,PI,1,100,151693
1766787848.681034,123081.000,18018,4,PI,1,100,151188
1766787848.721034,123121.000,18018,4,PI,1,100,150757
1766787848.761034,123161.000,18018,4,PI,1,100,150438
1766787848.801034,123201.000,18034,3,PI,1,100,150132
1766787848.841034,123241.000,18034,3,PI,1,100,150046
1766787848.881034,123281.000,18034,3,PI,1,100,150108
1766787848.921034,123321.000,18051,2,PI,1,100,150170
1766787848.961034,123361.000,18051,2,PI,1,100,150241
1766787849.001034,123401.000,18066,3,PI,1,100,150310
1766787849.041034,123441.000,18066,3,PI,1,100,150462
1766787849.081034,123481.000,18066,3,PI,1,100,150512
1766787849.121034,123521.000,18085,2,PI,1,100,150499
1766787849.161034,123561.000,18085,2,PI,1,100,150512
1766787849.201034,123601.000,18101,3,PI,1,100,150540
1766787849.241034,123641.000,18101,3,PI,1,100,150604
1766787849.281034,123681.000,18101,3,PI,1,100,150700
1766787849.321034,123721.000,18118,2,PI,1,100,150771
1766787849.361034,123761.000,18118,2,PI,1,100,150753
1766787849.401034,123801.000,18133,3,PI,1,100,150860
1766787849.441034,123841.000,18133,3,PI,1,100,150907
1766787849.481034,123881.000,18133,3,PI,1,100,150960
1766787849.521034,123921.000,18150,3,PI,1,100,151075
1766787849.561034,123961.000,18150,3,PI,1,100,151237
1766787849.601034,124001.000,18150,3,PI,1,100,151396
1766787849.641034,124041.000,18166,2,PI,1,100,151630
1766787849.681034,124081.000,18166,2,PI,1,100,151592
1766787849.721034,124121.000,18184,3,PI,1,100,149708
1766787849.761034,124161.000,18184,3,PI,1,100,148795
1766787849.801034,124201.000,18184,3,PI,1,100,148784
1766787849.841034,124241.000,18198,2,PI,1,100,149087
1766787849.881034,124281.000,18198,2,PI,1,100,149442
1766787849.921034,124321.000,18217,3,PI,1,100,149874
1766787849.961034,124361.000,18217,3,PI,1,100,150266
1766787850.001034,124401.000,18217,3,PI,1,100,150439
1766787850.041034,124441.000,18234,2,PI,1,100,150605
1766787850.081034,124481.000,18234,2,PI,1,100,150687
1766787850.121034,124521.000,18251,3,PI,1,100,150660
1766787850.161034,124561.000,18251,3,PI,1,100,150675
1766787850.201034,124601.000,18251,3,PI,1,100,150797
1766787850.241034,124641.000,18266,2,PI,1,100,150903
1766787850.281034,124681.000,18266,2,PI,1,100,150987
1766787850.321034,124721.000,18285,3,PI,1,100,150927
1766787850.361034,124761.000,18285,3,PI,1,100,150896
1766787850.401034,124801.000,18285,3,PI,1,100,150790
1766787850.441034,124841.000,18301,2,PI,1,100,150904
1766787850.481034,124881.000,18301,2,PI,1,100,150991
1766787850.521034,124921.000,18318,3,PI,1,100,151018
1766787850.561034,124961.000,18318,3,PI,1,100,151136
1766787850.601034,125001.000,18318,3,PI,1,100,151259
1766787850.641034,125041.000,18334,3,PI,1,100,151390
1766787850.681034,125081.000,18334,3,PI,1,100,151469
1766787850.721034,125121.000,18334,3,PI,1,100,151498
1766787850.761034,125161.000,18350,2,PI,1,100,151495
1766787850.801034,125201.000,18350,2,PI,1,100,151471
1766787850.840701,125240.667,18366,3,PI,1,100,151448
1766787850.880368,125280.333,18366,3,PI,1,100,151361
1766787850.920034,125320.000,18366,3,PI,1,100,151332
1766787850.960534,125360.500,18385,2,PI,1,100,151368
1766787851.001034,125401.000,18385,2,PI,1,100,151482
1766787851.041034,125441.000,18402,3,PI,1,100,151817
1766787851.081034,125481.000,18402,3,PI,1,100,151972
1766787851.121034,125521.000,18402,3,PI,1,100,151578
1766787851.160534,125560.500,18417,2,PI,1,100,151553
1766787851.200034,125600.000,18417,2,PI,1,100,151869
1766787851.240367,125640.333,18433,3,PI,1,100,151908
1766787851.280701,125680.667,18433,3,PI,1,100,150118
1766787851.321034,125721.000,18433,3,PI,1,100,149379
1766787851.360534,125760.500,18451,2,PI,1,100,149657
1766787851.400034,125800.000,18451,2,PI,1,100,150195
1766787851.440367,125840.333,18469,3,PI,1,100,150584
1766787851.480701,125880.667,18469,3,PI,1,100,150836
1766787851.521034,125921.000,18469,3,PI,1,100,150910
1766787851.561034,125961.000,18486,2,PI,1,100,150878
1766787851.601034,126001.000,18486,2,PI,1,100,150802
1766787851.640701,126040.667,18502,3,PI,1,100,150934
1766787851.680367,126080.333,18502,3,PI,1,100,151186
1766787851.720034,126120.000,18502,3,PI,1,100,151101
1766787851.760034,126160.000,18522,2,PI,1,100,150940
1766787851.800034,126200.000,18522,2,PI,1,100,150917
1766787851.840034,126240.000,18538,3,PI,1,100,150967
1766787851.880034,126280.000,18538,3,PI,1,100,150972
1766787851.920034,126320.000,18538,3,PI,1,100,150897
1766787851.960034,126360.000,18554,3,PI,1,100,150897
1766787852.000034,126400.000,18554,3,PI,1,100,150887
1766787852.040034,126440.000,18554,3,PI,1,100,150997
1766787852.080034,126480.000,18570,2,PI,1,100,151231
1766787852.120034,126520.000,18570,2,PI,1,100,151463
1766787852.160034,126560.000,18587,3,PI,1,100,151700
1766787852.200034,126600.000,18587,3,PI,1,100,151852
1766787852.240034,126640.000,18587,3,PI,1,100,151940
1766787852.280034,126680.000,18603,2,PI,1,100,151999
1766787852.320034,126720.000,18603,2,PI,1,100,152011
1766787852.360034,126760.000,18620,2,PI,1,100,152104
1766787852.400034,126800.000,18620,2,PI,1,100,152150
1766787852.444701,126844.667,18635,3,PI,1,100,152007
1766787852.489367,126889.333,18635,3,PI,1,100,151843
1766787852.534034,126934.000,18635,3,PI,1,100,151739
1766787852.574034,126974.000,18652,2,PI,1,100,151510
1766787852.614034,127014.000,18652,2,PI,1,100,151186
1766787852.654034,127054.000,18669,3,PI,1,100,150892
1766787852.694034,127094.000,18669,3,PI,1,100,150892
1766787852.734034,127134.000,18669,3,PI,1,100,151000
1766787852.774034,127174.000,18686,3,PI,1,100,151074
1766787852.814034,127214.000,18686,3,PI,1,100,151016
1766787852.854034,127254.000,18686,3,PI,1,100,151054
1766787852.894034,127294.000,18700,2,PI,1,100,151023
1766787852.934034,127334.000,18700,2,PI,1,100,150914
1766787852.974034,127374.000,18717,3,PI,1,100,150892
1766787853.014034,127414.000,18717,3,PI,1,100,150886
1766787853.054034,127454.000,18717,3,PI,1,100,150943
1766787853.094034,127494.000,18734,2,PI,1,100,151046
1766787853.134034,127534.000,18734,2,PI,1,100,151187
1766787853.174034,127574.000,18751,3,PI,1,100,150265
1766787853.214034,127614.000,18751,3,PI,1,100,149726
1766787853.254034,127654.000,18751,3,PI,1,100,149688
1766787853.294034,127694.000,18765,2,PI,1,100,148987
1766787853.334034,127734.000,18765,2,PI,1,100,149287
1766787853.374034,127774.000,18785,3,PI,1,100,150708
1766787853.414034,127814.000,18785,3,PI,1,100,151498
1766787853.454034,127854.000,18785,3,PI,1,100,152824
1766787853.494034,127894.000,18801,2,PI,1,100,153261
1766787853.534034,127934.000,18801,2,PI,1,100,152894
1766787853.574034,127974.000,18818,3,PI,1,100,152630
1766787853.614034,128014.000,18818,3,PI,1,100,152317
1766787853.654034,128054.000,18818,3,PI,1,100,151962
1766787853.693534,128093.500,18833,2,PI,1,100,151224
1766787853.733034,128133.000,18833,2,PI,1,100,150813
1766787853.773034,128173.000,18851,4,PI,1,100,150925
1766787853.813034,128213.000,18851,4,PI,1,100,152320
1766787853.853034,128253.000,18851,4,PI,1,100,151207
1766787853.893034,128293.000,18851,4,PI,1,100,151139
1766787853.933534,128333.500,18867,2,PI,1,100,150998
1766787853.974034,128374.000,18867,2,PI,1,100,151213
1766787854.013701,128413.667,18885,3,PI,1,100,151324
1766787854.053367,128453.333,18885,3,PI,1,100,151329
1766787854.093034,128493.000,18885,3,PI,1,100,151329
1766787854.133034,128533.000,18901,2,PI,1,100,151203
1766787854.173034,128573.000,18901,2,PI,1,100,151120
1766787854.213034,128613.000,18917,3,PI,1,100,150879
1766787854.253034,128653.000,18917,3,PI,1,100,150616
1766787854.293034,128693.000,18917,3,PI,1,100,150398
1766787854.333368,128733.333,18933,3,PI,1,100,150142
1766787854.373701,128773.667,18933,3,PI,1,100,150176
1766787854.414034,128814.000,18933,3,PI,1,100,150455
1766787854.454034,128854.000,18950,2,PI,1,100,150556
1766787854.494034,128894.000,18950,2,PI,1,100,150571
1766787854.534034,128934.000,18966,3,PI,1,100,150407
1766787854.574034,128974.000,18966,3,PI,1,100,150289
1766787854.614034,129014.000,18966,3,PI,1,100,150741
1766787854.654034,129054.000,18985,2,PI,1,100,150868
1766787854.694034,129094.000,18985,2,PI,1,100,151520
1766787854.733701,129133.667,19000,3,PI,1,100,152275
1766787854.773367,129173.333,19000,3,PI,1,100,152517
1766787854.813034,129213.000,19000,3,PI,1,100,152651
1766787854.853034,129253.000,19017,2,PI,1,100,152340
1766787854.893034,129293.000,19017,2,PI,1,100,151616
1766787854.933034,129333.000,19033,3,PI,1,100,151069
1766787854.973034,129373.000,19033,3,PI,1,100,150772
1766787855.013034,129413.000,19033,3,PI,1,100,151094
1766787855.053034,129453.000,19051,2,PI,1,100,151517
1766787855.093034,129493.000,19051,2,PI,1,100,151250
1766787855.133034,129533.000,19065,3,PI,1,100,151022
1766787855.173034,129573.000,19065,3,PI,1,100,150492
1766787855.213034,129613.000,19065,3,PI,1,100,150460
1766787855.253034,129653.000,19082,2,PI,1,100,150711
1766787855.293034,129693.000,19082,2,PI,1,100,151280
1766787855.333034,129733.000,19101,3,PI,1,100,151746
1766787855.373034,129773.000,19101,3,PI,1,100,152041
1766787855.413034,129813.000,19101,3,PI,1,100,152087
1766787855.453034,129853.000,19118,2,PI,1,100,151906
1766787855.493034,129893.000,19118,2,PI,1,100,151594
1766787855.533367,129933.333,19132,3,PI,1,100,151223
1766787855.573701,129973.667,19132,3,PI,1,100,151059
1766787855.614034,130014.000,19132,3,PI,1,100,150765
1766787855.653701,130053.667,19149,3,PI,1,100,150381
1766787855.693367,130093.333,19149,3,PI,1,100,150039
1766787855.733034,130133.000,19149,3,PI,1,100,149699
1766787855.773034,130173.000,19166,2,PI,1,100,149907
1766787855.813034,130213.000,19166,2,PI,1,100,149855
1766787855.853034,130253.000,19183,3,PI,1,100,149545
1766787855.893034,130293.000,19183,3,PI,1,100,149552
1766787855.933034,130333.000,19183,3,PI,1,100,149852
1766787855.973034,130373.000,19197,2,PI,1,100,150018
1766787856.013034,130413.000,19197,2,PI,1,100,150316
1766787856.053034,130453.000,19217,3,PI,1,100,150773
1766787856.093034,130493.000,19217,3,PI,1,100,151215
1766787856.133034,130533.000,19217,3,PI,1,100,151458
1766787856.173034,130573.000,19233,2,PI,1,100,151451
1766787856.213034,130613.000,19233,2,PI,1,100,151132
1766787856.253034,130653.000,19250,3,PI,1,100,150724
1766787856.293034,130693.000,19250,3,PI,1,100,150570
1766787856.333034,130733.000,19250,3,PI,1,100,150468
1766787856.373034,130773.000,19266,2,PI,1,100,150438
1766787856.413034,130813.000,19266,2,PI,1,100,150505
1766787856.453034,130853.000,19282,3,PI,1,100,150654
1766787856.493034,130893.000,19282,3,PI,1,100,150795
1766787856.533034,130933.000,19282,3,PI,1,100,150854
1766787856.573034,130973.000,19300,2,PI,1,100,150802
1766787856.613034,131013.000,19300,2,PI,1,100,150772
1766787856.653034,131053.000,19318,3,PI,1,100,150665
1766787856.693034,131093.000,19318,3,PI,1,100,150704
1766787856.733034,131133.000,19318,3,PI,1,100,150948
1766787856.773034,131173.000,19336,2,PI,1,100,151210
1766787856.813034,131213.000,19336,2,PI,1,100,151194
1766787856.853034,131253.000,19351,3,PI,1,100,151157
1766787856.893034,131293.000,19351,3,PI,1,100,151106
1766787856.933034,131333.000,19351,3,PI,1,100,151128
1766787856.973034,131373.000,19367,2,PI,1,100,151301
1766787857.013034,131413.000,19367,2,PI,1,100,151581
1766787857.053034,131453.000,19385,3,PI,1,100,151854
1766787857.093034,131493.000,19385,3,PI,1,100,151949
1766787857.133034,131533.000,19385,3,PI,1,100,152115
1766787857.173034,131573.000,19401,3,PI,1,100,152209
1766787857.213034,131613.000,19401,3,PI,1,100,152297
1766787857.253034,131653.000,19401,3,PI,1,100,152428
1766787857.293034,131693.000,19416,2,PI,1,100,152504
1766787857.333034,131733.000,19416,2,PI,1,100,152557
1766787857.373034,131773.000,19433,2,PI,1,100,152592
1766787857.413034,131813.000,19433,2,PI,1,100,152641
1766787857.457367,131857.333,19450,3,PI,1,100,152686
1766787857.501701,131901.667,19450,3,PI,1,100,152724
1766787857.546034,131946.000,19450,3,PI,1,100,152764
1766787857.586034,131986.000,19466,2,PI,1,100,152819
1766787857.626034,132026.000,19466,2,PI,1,100,152828
1766787857.666034,132066.000,19482,3,PI,1,100,152810
1766787857.706034,132106.000,19482,3,PI,1,100,152837
1766787857.746034,132146.000,19482,3,PI,1,100,152848
1766787857.786034,132186.000,19498,2,PI,1,100,152839
1766787857.826034,132226.000,19498,2,PI,1,100,152853
1766787857.866034,132266.000,19515,3,PI,1,100,152867
1766787857.906034,132306.000,19515,3,PI,1,100,152877
1766787857.946034,132346.000,19515,3,PI,1,100,152912
1766787857.986034,132386.000,19531,3,PI,1,100,152925
1766787858.026034,132426.000,19531,3,PI,1,100,152990
1766787858.066034,132466.000,19531,3,PI,1,100,153039
1766787858.106034,132506.000,19547,2,PI,1,100,153055
1766787858.146034,132546.000,19547,2,PI,1,100,153045
1766787858.186034,132586.000,19563,3,PI,1,100,153054
1766787858.226034,132626.000,19563,3,PI,1,100,153086
1766787858.266034,132666.000,19563,3,PI,1,100,153102
1766787858.306034,132706.000,19580,2,PI,1,100,153054
1766787858.346034,132746.000,19580,2,PI,1,100,152907
1766787858.386034,132786.000,19597,3,PI,1,100,152699
1766787858.426034,132826.000,19597,3,PI,1,100,152662
1766787858.466034,132866.000,19597,3,PI,1,100,152628
1766787858.506034,132906.000,19613,2,PI,1,100,152633
1766787858.546034,132946.000,19613,2,PI,1,100,152655
1766787858.586034,132986.000,19628,3,PI,1,100,152633
1766787858.626034,133026.000,19628,3,PI,1,100,152559
1766787858.666034,133066.000,19628,3,PI,1,100,152530
1766787858.706034,133106.000,19646,2,PI,1,100,152575
1766787858.746034,133146.000,19646,2,PI,1,100,150967
1766787858.786034,133186.000,19662,3,PI,1,100,148612
1766787858.826034,133226.000,19662,3,PI,1,100,148380
1766787858.866034,133266.000,19662,3,PI,1,100,148743
1766787858.906034,133306.000,19678,2,PI,1,100,149010
1766787858.946034,133346.000,19678,2,PI,1,100,149301
1766787858.986034,133386.000,19694,3,PI,1,100,149590
1766787859.026034,133426.000,19694,3,PI,1,100,149648
1766787859.066034,133466.000,19694,3,PI,1,100,149613
1766787859.106034,133506.000,19711,2,PI,1,100,149539
1766787859.146034,133546.000,19711,2,PI,1,100,149490
1766787859.186034,133586.000,19727,3,PI,1,100,149508
1766787859.226034,133626.000,19727,3,PI,1,100,149563
1766787859.266034,133666.000,19727,3,PI,1,100,149558
1766787859.306034,133706.000,19744,2,PI,1,100,149510
1766787859.346034,133746.000,19744,2,PI,1,100,149471
1766787859.386034,133786.000,19759,3,PI,1,100,149463
1766787859.426034,133826.000,19759,3,PI,1,100,149440
1766787859.466034,133866.000,19759,3,PI,1,100,149428
1766787859.506034,133906.000,19776,3,PI,1,100,149464
1766787859.546034,133946.000,19776,3,PI,1,100,149496
1766787859.586034,133986.000,19776,3,PI,1,100,149510
1766787859.626034,134026.000,19792,2,PI,1,100,149521
1766787859.666034,134066.000,19792,2,PI,1,100,149487
1766787859.706034,134106.000,19810,3,PI,1,100,149412
1766787859.746034,134146.000,19810,3,PI,1,100,149280
1766787859.786034,134186.000,19810,3,PI,1,100,149087
1766787859.826034,134226.000,19824,2,PI,1,100,149038
1766787859.866034,134266.000,19824,2,PI,1,100,149066
1766787859.906034,134306.000,19843,3,PI,1,100,149275
1766787859.946034,134346.000,19843,3,PI,1,100,150393
1766787859.986034,134386.000,19843,3,PI,1,100,151505
1766787860.026034,134426.000,19862,2,PI,1,100,151961
1766787860.066034,134466.000,19862,2,PI,1,100,152566
1766787860.106034,134506.000,19879,3,PI,1,100,152723
1766787860.146034,134546.000,19879,3,PI,1,100,152145
1766787860.186034,134586.000,19879,3,PI,1,100,152015
1766787860.226034,134626.000,19893,2,PI,1,100,151533
1766787860.266034,134666.000,19893,2,PI,1,100,151192
1766787860.306034,134706.000,19910,3,PI,1,100,150791
1766787860.346034,134746.000,19910,3,PI,1,100,150763
1766787860.386034,134786.000,19910,3,PI,1,100,150891
1766787860.426034,134826.000,19927,2,PI,1,100,150993
1766787860.466034,134866.000,19927,2,PI,1,100,151112
1766787860.506034,134906.000,19944,3,PI,1,100,151154
1766787860.546034,134946.000,19944,3,PI,1,100,150965
1766787860.586034,134986.000,19944,3,PI,1,100,150433
1766787860.626034,135026.000,19960,2,PI,1,100,150300
1766787860.666034,135066.000,19960,2,PI,1,100,150488
1766787860.706034,135106.000,19980,3,PI,1,100,151069
1766787860.746034,135146.000,19980,3,PI,1,100,151612
1766787860.786034,135186.000,19980,3,PI,1,100,151806
1766787860.826034,135226.000,19996,3,PI,1,100,151963
1766787860.866034,135266.000,19996,3,PI,1,100,152197
1766787860.906034,135306.000,19996,3,PI,1,100,152426
1766787860.946034,135346.000,20013,2,PI,1,100,152579
1766787860.986034,135386.000,20013,2,PI,1,100,152651
1766787861.026034,135426.000,20029,3,PI,1,100,152809
1766787861.066034,135466.000,20029,3,PI,1,100,153046
1766787861.106034,135506.000,20029,3,PI,1,100,153279
