LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1766787843.213534,117613.500,17117,4,EM,1,100,RB
1766787843.263784,117663.750,17117,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787843.314034,117714.000,17117,4,EM,1,100,PS
1766787843.364284,117764.250,17153,4,EM,1,100,RS
1766787843.414534,117814.500,17153,4,EM,1,100,RB
1766787843.464784,117864.750,17153,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787843.515034,117915.000,17153,4,EM,1,100,PS
1766787843.565284,117965.250,17189,4,EM,1,100,RS
1766787843.615534,118015.500,17189,4,EM,1,100,RB
1766787843.665784,118065.750,17189,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787843.716034,118116.000,17189,4,EM,1,100,PS
1766787843.766284,118166.250,17223,4,EM,1,100,RS
1766787843.816534,118216.500,17223,4,EM,1,100,RB
1766787843.866784,118266.750,17223,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787843.917034,118317.000,17223,4,EM,1,100,PS
1766787843.967284,118367.250,17256,4,EM,1,100,RS
1766787844.017534,118417.500,17256,4,EM,1,100,RB
1766787844.067784,118467.750,17256,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787844.118034,118518.000,17256,4,EM,1,100,PS
1766787844.168784,118568.750,17292,4,EM,1,100,RS
1766787844.219534,118619.500,17292,4,EM,1,100,RB
1766787844.270284,118670.250,17292,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787844.321034,118721.000,17292,4,EM,1,100,PS
1766787844.371284,118771.250,17324,4,EM,1,100,RS
1766787844.421534,118821.500,17324,4,EM,1,100,RB
1766787844.471784,118871.750,17324,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787844.522034,118922.000,17324,4,EM,1,100,PS
1766787844.572284,118972.250,17359,4,EM,1,100,RS
1766787844.622534,119022.500,17359,4,EM,1,100,RB
1766787844.672784,119072.750,17359,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787844.723034,119123.000,17359,4,EM,1,100,PS
1766787844.773284,119173.250,17393,4,EM,1,100,RS
1766787844.823534,119223.500,17393,4,EM,1,100,RB
1766787844.873784,119273.750,17393,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787844.924034,119324.000,17393,4,EM,1,100,PS
1766787844.974534,119374.500,17426,4,EM,1,100,RS
1766787845.025034,119425.000,17426,4,EM,1,100,RB
1766787845.075534,119475.500,17426,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787845.126034,119526.000,17426,4,EM,1,100,PS
1766787845.176284,119576.250,17458,4,EM,1,100,RS
1766787845.226534,119626.500,17458,4,EM,1,100,RB
1766787845.276784,119676.750,17458,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787845.327034,119727.000,17458,4,EM,1,100,PS
1766787845.377284,119777.250,17492,4,EM,1,100,RS
1766787845.427534,119827.500,17492,4,EM,1,100,RB
1766787845.477784,119877.750,17492,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787845.528034,119928.000,17492,4,EM,1,100,PS
1766787845.578284,119978.250,17523,4,EM,1,100,RS
1766787845.628534,120028.500,17523,4,EM,1,100,RB
1766787845.678784,120078.750,17523,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787845.729034,120129.000,17523,4,EM,1,100,PS
1766787845.779284,120179.250,17559,4,EM,1,100,RS
1766787845.829534,120229.500,17559,4,EM,1,100,RB
1766787845.879784,120279.750,17559,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787845.930034,120330.000,17559,4,EM,1,100,PS
1766787845.980284,120380.250,17593,4,EM,1,100,RS
1766787846.030534,120430.500,17593,4,EM,1,100,RB
1766787846.080784,120480.750,17593,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787846.131034,120531.000,17593,4,EM,1,100,PS
1766787846.182034,120582.000,17626,4,EM,1,100,RS
1766787846.233034,120633.000,17626,4,EM,1,100,RB
1766787846.284034,120684.000,17626,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787846.335034,120735.000,17626,4,EM,1,100,PS
1766787846.385284,120785.250,17660,4,EM,1,100,RS
1766787846.435534,120835.500,17660,4,EM,1,100,RB
1766787846.485784,120885.750,17660,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787846.536034,120936.000,17660,4,EM,1,100,PS
1766787846.586284,120986.250,17691,4,EM,1,100,RS
1766787846.636534,121036.500,17691,4,EM,1,100,RB
1766787846.686784,121086.750,17691,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787846.737034,121137.000,17691,4,EM,1,100,PS
1766787846.787284,121187.250,17729,4,EM,1,100,RS
1766787846.837534,121237.500,17729,4,EM,1,100,RB
1766787846.887784,121287.750,17729,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787846.938034,121338.000,17729,4,EM,1,100,PS
1766787846.988534,121388.500,17761,4,EM,1,100,RS
1766787847.039034,121439.000,17761,4,EM,1,100,RB
1766787847.089534,121489.500,17761,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787847.140034,121540.000,17761,4,EM,1,100,PS
1766787847.190284,121590.250,17796,4,EM,1,100,RS
1766787847.240534,121640.500,17796,4,EM,1,100,RB
1766787847.290784,121690.750,17796,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787847.341034,121741.000,17796,4,EM,1,100,PS
1766787847.391284,121791.250,17828,4,EM,1,100,RS
1766787847.441534,121841.500,17828,4,EM,1,100,RB
1766787847.491784,121891.750,17828,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787847.542034,121942.000,17828,4,EM,1,100,PS
1766787847.592284,121992.250,17863,4,EM,1,100,RS
1766787847.642534,122042.500,17863,4,EM,1,100,RB
1766787847.692784,122092.750,17863,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787847.743034,122143.000,17863,4,EM,1,100,PS
1766787847.793284,122193.250,17895,4,EM,1,100,RS
1766787847.843534,122243.500,17895,4,EM,1,100,RB
1766787847.893784,122293.750,17895,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787847.944034,122344.000,17895,4,EM,1,100,PS
1766787847.995034,122395.000,17929,4,EM,1,100,RS
1766787848.046034,122446.000,17929,4,EM,1,100,RB
1766787848.097034,122497.000,17929,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787848.148034,122548.000,17929,4,EM,1,100,PS
1766787848.198284,122598.250,17962,4,EM,1,100,RS
1766787848.248534,122648.500,17962,4,EM,1,100,RB
1766787848.298784,122698.750,17962,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787848.349034,122749.000,17962,4,EM,1,100,PS
1766787848.399284,122799.250,17996,4,EM,1,100,RS
1766787848.449534,122849.500,17996,4,EM,1,100,RB
1766787848.499784,122899.750,17996,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787848.550034,122950.000,17996,4,EM,1,100,PS
1766787848.608034,123008.000,18016,4,EM,1,100,RS
1766787848.666034,123066.000,18016,4,EM,1,100,RB
1766787848.724034,123124.000,18016,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787848.782034,123182.000,18016,4,EM,1,100,PS
1766787848.832284,123232.250,18050,4,EM,1,100,RS
1766787848.882534,123282.500,18050,4,EM,1,100,RB
1766787848.932784,123332.750,18050,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787848.983034,123383.000,18050,4,EM,1,100,PS
1766787849.033284,123433.250,18082,4,EM,1,100,RS
1766787849.083534,123483.500,18082,4,EM,1,100,RB
1766787849.133784,123533.750,18082,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787849.184034,123584.000,18082,4,EM,1,100,PS
1766787849.235284,123635.250,18117,4,EM,1,100,RS
1766787849.286534,123686.500,18117,4,EM,1,100,RB
1766787849.337784,123737.750,18117,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787849.389034,123789.000,18117,4,EM,1,100,PS
1766787849.439284,123839.250,18149,4,EM,1,100,RS
1766787849.489534,123889.500,18149,4,EM,1,100,RB
1766787849.539784,123939.750,18149,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787849.590034,123990.000,18149,4,EM,1,100,PS
1766787849.640534,124040.500,18182,4,EM,1,100,RS
1766787849.691034,124091.000,18182,4,EM,1,100,RB
1766787849.741534,124141.500,18182,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787849.792034,124192.000,18182,4,EM,1,100,PS
1766787849.842034,124242.000,18214,4,EM,1,100,RS
1766787849.892034,124292.000,18214,4,EM,1,100,RB
1766787849.942034,124342.000,18214,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787849.992034,124392.000,18214,4,EM,1,100,PS
1766787850.042284,124442.250,18250,4,EM,1,100,RS
1766787850.092534,124492.500,18250,4,EM,1,100,RB
1766787850.142784,124542.750,18250,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787850.193034,124593.000,18250,4,EM,1,100,PS
1766787850.243284,124643.250,18281,4,EM,1,100,RS
1766787850.293534,124693.500,18281,4,EM,1,100,RB
1766787850.343784,124743.750,18281,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787850.394034,124794.000,18281,4,EM,1,100,PS
1766787850.444284,124844.250,18317,4,EM,1,100,RS
1766787850.494534,124894.500,18317,4,EM,1,100,RB
1766787850.544784,124944.750,18317,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787850.595034,124995.000,18317,4,EM,1,100,PS
1766787850.645284,125045.250,18348,4,EM,1,100,RS
1766787850.695534,125095.500,18348,4,EM,1,100,RB
1766787850.745784,125145.750,18348,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787850.796034,125196.000,18348,4,EM,1,100,PS
1766787850.846284,125246.250,18382,4,EM,1,100,RS
1766787850.896534,125296.500,18382,4,EM,1,100,RB
1766787850.946784,125346.750,18382,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787850.997034,125397.000,18382,4,EM,1,100,PS
1766787851.048284,125448.250,18416,4,EM,1,100,RS
1766787851.099534,125499.500,18416,4,EM,1,100,RB
1766787851.150784,125550.750,18416,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787851.202034,125602.000,18416,4,EM,1,100,PS
1766787851.252284,125652.250,18449,4,EM,1,100,RS
1766787851.302534,125702.500,18449,4,EM,1,100,RB
1766787851.352784,125752.750,18449,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787851.403034,125803.000,18449,4,EM,1,100,PS
1766787851.453284,125853.250,18483,4,EM,1,100,RS
1766787851.503534,125903.500,18483,4,EM,1,100,RB
1766787851.553784,125953.750,18483,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787851.604034,126004.000,18483,4,EM,1,100,PS
1766787851.654534,126054.500,18520,4,EM,1,100,RS
1766787851.705034,126105.000,18520,4,EM,1,100,RB
1766787851.755534,126155.500,18520,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787851.806034,126206.000,18520,4,EM,1,100,PS
1766787851.856284,126256.250,18553,4,EM,1,100,RS
1766787851.906534,126306.500,18553,4,EM,1,100,RB
1766787851.956784,126356.750,18553,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787852.007034,126407.000,18553,4,EM,1,100,PS
1766787852.057284,126457.250,18586,4,EM,1,100,RS
1766787852.107534,126507.500,18586,4,EM,1,100,RB
1766787852.157784,126557.750,18586,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787852.208034,126608.000,18586,4,EM,1,100,PS
1766787852.258284,126658.250,18618,4,EM,1,100,RS
1766787852.308534,126708.500,18618,4,EM,1,100,RB
1766787852.358784,126758.750,18618,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787852.409034,126809.000,18618,4,EM,1,100,PS
1766787852.459284,126859.250,18651,4,EM,1,100,RS
1766787852.509534,126909.500,18651,4,EM,1,100,RB
1766787852.559784,126959.750,18651,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787852.610034,127010.000,18651,4,EM,1,100,PS
1766787852.661284,127061.250,18685,4,EM,1,100,RS
1766787852.712534,127112.500,18685,4,EM,1,100,RB
1766787852.763784,127163.750,18685,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787852.815034,127215.000,18685,4,EM,1,100,PS
1766787852.865034,127265.000,18716,4,EM,1,100,RS
1766787852.915034,127315.000,18716,4,EM,1,100,RB
1766787852.965034,127365.000,18716,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787853.015034,127415.000,18716,4,EM,1,100,PS
1766787853.065284,127465.250,18750,4,EM,1,100,RS
1766787853.115534,127515.500,18750,4,EM,1,100,RB
1766787853.165784,127565.750,18750,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787853.216034,127616.000,18750,4,EM,1,100,PS
1766787853.266284,127666.250,18781,4,EM,1,100,RS
1766787853.316534,127716.500,18781,4,EM,1,100,RB
1766787853.366784,127766.750,18781,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787853.417034,127817.000,18781,4,EM,1,100,PS
1766787853.467284,127867.250,18817,4,EM,1,100,RS
1766787853.517534,127917.500,18817,4,EM,1,100,RB
1766787853.567784,127967.750,18817,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787853.618034,128018.000,18817,4,EM,1,100,PS
1766787853.688784,128088.750,18850,4,EM,1,100,RS
1766787853.759534,128159.500,18850,4,EM,1,100,RB
1766787853.830284,128230.250,18850,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787853.901034,128301.000,18850,4,EM,1,100,PS
1766787853.951284,128351.250,18883,4,EM,1,100,RS
1766787854.001534,128401.500,18883,4,EM,1,100,RB
1766787854.051784,128451.750,18883,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787854.102034,128502.000,18883,4,EM,1,100,PS
1766787854.152284,128552.250,18916,4,EM,1,100,RS
1766787854.202534,128602.500,18916,4,EM,1,100,RB
1766787854.252784,128652.750,18916,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787854.303034,128703.000,18916,4,EM,1,100,PS
1766787854.353284,128753.250,18949,4,EM,1,100,RS
1766787854.403534,128803.500,18949,4,EM,1,100,RB
1766787854.453784,128853.750,18949,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787854.504034,128904.000,18949,4,EM,1,100,PS
1766787854.555034,128955.000,18982,4,EM,1,100,RS
1766787854.606034,129006.000,18982,4,EM,1,100,RB
1766787854.657034,129057.000,18982,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787854.708034,129108.000,18982,4,EM,1,100,PS
1766787854.758284,129158.250,19016,4,EM,1,100,RS
1766787854.808534,129208.500,19016,4,EM,1,100,RB
1766787854.858784,129258.750,19016,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787854.909034,129309.000,19016,4,EM,1,100,PS
1766787854.959284,129359.250,19049,4,EM,1,100,RS
1766787855.009534,129409.500,19049,4,EM,1,100,RB
1766787855.059784,129459.750,19049,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787855.110034,129510.000,19049,4,EM,1,100,PS
1766787855.160284,129560.250,19081,4,EM,1,100,RS
1766787855.210534,129610.500,19081,4,EM,1,100,RB
1766787855.260784,129660.750,19081,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787855.311034,129711.000,19081,4,EM,1,100,PS
1766787855.361284,129761.250,19117,4,EM,1,100,RS
1766787855.411534,129811.500,19117,4,EM,1,100,RB
1766787855.461784,129861.750,19117,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787855.512034,129912.000,19117,4,EM,1,100,PS
1766787855.562284,129962.250,19148,4,EM,1,100,RS
1766787855.612534,130012.500,19148,4,EM,1,100,RB
1766787855.662784,130062.750,19148,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787855.713034,130113.000,19148,4,EM,1,100,PS
1766787855.763284,130163.250,19182,4,EM,1,100,RS
1766787855.813534,130213.500,19182,4,EM,1,100,RB
1766787855.863784,130263.750,19182,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787855.914034,130314.000,19182,4,EM,1,100,PS
1766787855.964284,130364.250,19213,4,EM,1,100,RS
1766787856.014534,130414.500,19213,4,EM,1,100,RB
1766787856.064784,130464.750,19213,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787856.115034,130515.000,19213,4,EM,1,100,PS
1766787856.165284,130565.250,19249,4,EM,1,100,RS
1766787856.215534,130615.500,19249,4,EM,1,100,RB
1766787856.265784,130665.750,19249,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787856.316034,130716.000,19249,4,EM,1,100,PS
1766787856.366284,130766.250,19281,4,EM,1,100,RS
1766787856.416534,130816.500,19281,4,EM,1,100,RB
1766787856.466784,130866.750,19281,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787856.517034,130917.000,19281,4,EM,1,100,PS
1766787856.568034,130968.000,19316,4,EM,1,100,RS
1766787856.619034,131019.000,19316,4,EM,1,100,RB
1766787856.670034,131070.000,19316,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787856.721034,131121.000,19316,4,EM,1,100,PS
1766787856.771284,131171.250,19350,4,EM,1,100,RS
1766787856.821534,131221.500,19350,4,EM,1,100,RB
1766787856.871784,131271.750,19350,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787856.922034,131322.000,19350,4,EM,1,100,PS
1766787856.972284,131372.250,19383,4,EM,1,100,RS
1766787857.022534,131422.500,19383,4,EM,1,100,RB
1766787857.072784,131472.750,19383,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787857.123034,131523.000,19383,4,EM,1,100,PS
1766787857.173534,131573.500,19415,4,EM,1,100,RS
1766787857.224034,131624.000,19415,4,EM,1,100,RB
1766787857.274534,131674.500,19415,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787857.325034,131725.000,19415,4,EM,1,100,PS
1766787857.375284,131775.250,19449,4,EM,1,100,RS
1766787857.425534,131825.500,19449,4,EM,1,100,RB
1766787857.475784,131875.750,19449,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787857.526034,131926.000,19449,4,EM,1,100,PS
1766787857.576284,131976.250,19480,4,EM,1,100,RS
1766787857.626534,132026.500,19480,4,EM,1,100,RB
1766787857.676784,132076.750,19480,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787857.727034,132127.000,19480,4,EM,1,100,PS
1766787857.777284,132177.250,19514,4,EM,1,100,RS
1766787857.827534,132227.500,19514,4,EM,1,100,RB
1766787857.877784,132277.750,19514,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787857.928034,132328.000,19514,4,EM,1,100,PS
1766787857.978284,132378.250,19545,4,EM,1,100,RS
1766787858.028534,132428.500,19545,4,EM,1,100,RB
1766787858.078784,132478.750,19545,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787858.129034,132529.000,19545,4,EM,1,100,PS
1766787858.179284,132579.250,19579,4,EM,1,100,RS
1766787858.229534,132629.500,19579,4,EM,1,100,RB
1766787858.279784,132679.750,19579,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787858.330034,132730.000,19579,4,EM,1,100,PS
1766787858.380784,132780.750,19612,4,EM,1,100,RS
1766787858.431534,132831.500,19612,4,EM,1,100,RB
1766787858.482284,132882.250,19612,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787858.533034,132933.000,19612,4,EM,1,100,PS
1766787858.583284,132983.250,19644,4,EM,1,100,RS
1766787858.633534,133033.500,19644,4,EM,1,100,RB
1766787858.683784,133083.750,19644,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787858.734034,133134.000,19644,4,EM,1,100,PS
1766787858.784284,133184.250,19677,4,EM,1,100,RS
1766787858.834534,133234.500,19677,4,EM,1,100,RB
1766787858.884784,133284.750,19677,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787858.935034,133335.000,19677,4,EM,1,100,PS
1766787858.985284,133385.250,19710,4,EM,1,100,RS
1766787859.035534,133435.500,19710,4,EM,1,100,RB
1766787859.085784,133485.750,19710,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787859.136034,133536.000,19710,4,EM,1,100,PS
1766787859.186284,133586.250,19743,4,EM,1,100,RS
1766787859.236534,133636.500,19743,4,EM,1,100,RB
1766787859.286784,133686.750,19743,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787859.337034,133737.000,19743,4,EM,1,100,PS
1766787859.387534,133787.500,19775,4,EM,1,100,RS
1766787859.438034,133838.000,19775,4,EM,1,100,RB
1766787859.488534,133888.500,19775,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787859.539034,133939.000,19775,4,EM,1,100,PS
1766787859.589284,133989.250,19808,4,EM,1,100,RS
1766787859.639534,134039.500,19808,4,EM,1,100,RB
1766787859.689784,134089.750,19808,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787859.740034,134140.000,19808,4,EM,1,100,PS
1766787859.790284,134190.250,19840,4,EM,1,100,RS
1766787859.840534,134240.500,19840,4,EM,1,100,RB
1766787859.890784,134290.750,19840,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787859.941034,134341.000,19840,4,EM,1,100,PS
1766787859.991284,134391.250,19878,4,EM,1,100,RS
1766787860.041534,134441.500,19878,4,EM,1,100,RB
1766787860.091784,134491.750,19878,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787860.142034,134542.000,19878,4,EM,1,100,PS
1766787860.192284,134592.250,19909,4,EM,1,100,RS
1766787860.242534,134642.500,19909,4,EM,1,100,RB
1766787860.292784,134692.750,19909,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787860.343034,134743.000,19909,4,EM,1,100,PS
1766787860.394034,134794.000,19943,4,EM,1,100,RS
1766787860.445034,134845.000,19943,4,EM,1,100,RB
1766787860.496034,134896.000,19943,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787860.547034,134947.000,19943,4,EM,1,100,PS
1766787860.597284,134997.250,19976,4,EM,1,100,RS
1766787860.647534,135047.500,19976,4,EM,1,100,RB
1766787860.697784,135097.750,19976,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787860.748034,135148.000,19976,4,EM,1,100,PS
1766787860.798284,135198.250,20012,4,EM,1,100,RS
1766787860.848534,135248.500,20012,4,EM,1,100,RB
1766787860.898784,135298.750,20012,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787860.949034,135349.000,20012,4,EM,1,100,PS
1766787860.999284,135399.250,20044,4,EM,1,100,RS
1766787861.049534,135449.500,20044,4,EM,1,100,RB
1766787861.099784,135499.750,20044,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787861.150034,135550.000,20044,4,EM,1,100,PS
1766787861.200284,135600.250,20077,4,EM,1,100,RS
1766787861.250534,135650.500,20077,4,EM,1,100,RB
1766787861.300784,135700.750,20077,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787861.351034,135751.000,20077,4,EM,1,100,PS
1766787861.402034,135802.000,20109,4,EM,1,100,RS
1766787861.453034,135853.000,20109,4,EM,1,100,RB
1766787861.504034,135904.000,20109,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787861.555034,135955.000,20109,4,EM,1,100,PS
1766787861.605284,136005.250,20144,4,EM,1,100,RS
1766787861.655534,136055.500,20144,4,EM,1,100,RB
1766787861.705784,136105.750,20144,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787861.756034,136156.000,20144,4,EM,1,100,PS
1766787861.807034,136207.000,20176,4,EM,1,100,RS
1766787861.858034,136258.000,20176,4,EM,1,100,RB
1766787861.909034,136309.000,20176,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787861.960034,136360.000,20176,4,EM,1,100,PS
1766787862.010284,136410.250,20210,4,EM,1,100,RS
1766787862.060534,136460.500,20210,4,EM,1,100,RB
1766787862.110784,136510.750,20210,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787862.161034,136561.000,20210,4,EM,1,100,PS
1766787862.211284,136611.250,20243,4,EM,1,100,RS
1766787862.261534,136661.500,20243,4,EM,1,100,RB
1766787862.311784,136711.750,20243,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787862.362034,136762.000,20243,4,EM,1,100,PS
1766787862.412284,136812.250,20277,4,EM,1,100,RS
1766787862.462534,136862.500,20277,4,EM,1,100,RB
1766787862.512784,136912.750,20277,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787862.563034,136963.000,20277,4,EM,1,100,PS
1766787862.613284,137013.250,20310,4,EM,1,100,RS
1766787862.663534,137063.500,20310,4,EM,1,100,RB
1766787862.713784,137113.750,20310,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787862.764034,137164.000,20310,4,EM,1,100,PS
1766787862.814284,137214.250,20346,4,EM,1,100,RS
1766787862.864534,137264.500,20346,4,EM,1,100,RB
1766787862.914784,137314.750,20346,4,EM,1,100,2025-12-26_14-24-00-564177.csv
1766787862.965034,137365.000,20346,4,EM,1,100,PS
1766787863.015284,137415.250,20379,4,EM,1,100,RS
1766787863.065534,137465.500,20379,4,EM,1,100,RB
